639,"{188: '""Tembererana""', 158: '""Thula Mama""', 24076: 'How does your brain respond to pain?', 23735: 'How do pain relievers work?', 41223: 'The mysterious science of pain', 1148: 'The mystery of chronic pain'}"
640,"{37: 'The birth of Wikipedia', 163: 'The surprising decline in violence', 187: 'Laws that choke creativity', 1693: 'The Internet could crash. We need a Plan B', 26913: 'The case for a decentralized internet', 874: 'The case for anonymity online'}"
641,"{575: 'How social media can make history', 1188: ""Let's take back the Internet!"", 1693: 'The Internet could crash. We need a Plan B', 916: 'Listening to global voices', 1547: 'Can democracy exist without trust?', 640: 'The Web as random acts of kindness'}"
642,"{153: 'How I built a windmill', 1818: 'How technology allowed me to read', 809: 'Teaching one child at a time', 1678: 'Build a School in the Cloud', 49114: ""How we're using DNA tech to help farmers fight crop diseases"", 1176: 'A circle of caring'}"
643,"{381: 'The face of AIDS in Africa', 84: 'My wish: Let my photographs bear witness', 324: 'How photography connects us', 210: 'An unusual glimpse at celebrity', 1560: 'Why eyewitnesses get it wrong', 1353: 'Impossible photography'}"
644,"{157: 'Patient capitalism', 91: ""Invest in Africa's own solutions"", 185: 'A commodities exchange for Ethiopia', 2522: '3 reasons why we can win the fight against poverty', 19266: ""How farming could employ Africa's young workforce -- and help build peace"", 79: 'How mobile phones can fight poverty'}"
645,"{604: 'Wiring a web for global good', 33: ""Let's rethink America's military strategy"", 608: 'Why the world needs charter cities', 1059: 'Understanding the rise of China', 992: 'Global power shifts', 2475: 'How megacities are changing the map of the world'}"
646,"{197: 'Design and destiny', 266: 'Designing objects that tell stories', 392: 'Tales of creativity and play', 207: 'Treat design as art', 372: 'Design and the Elastic Mind', 2039: 'How giant websites design for you (and a billion others, too)'}"
647,"{234: 'My wish: The Charter for Compassion', 130: 'We can be Buddhas', 71: 'A life of purpose', 676: 'Lose your ego, find your compassion', 673: 'The balancing act of compassion', 679: 'The evolution of compassion'}"
648,"{306: ""Let's look for life in the outer solar system"", 551: 'Could a Saturn moon harbor life?', 468: 'Join the SETI search', 1210: 'Finding planets around other stars', 2260: 'The search for planets beyond our solar system', 920: 'How we found hundreds of potential Earth-like planets'}"
649,"{356: ""Things I've learned in my life so far"", 50: 'Happiness by design', 366: 'Flow, the secret to happiness', 436: 'Design and discovery', 1159: '7 rules for making more happiness', 182: 'The illustrated woman'}"
650,"{123: 'What squatter cities can teach us', 406: 'A foie gras parable', 23973: 'Urbanization and the evolution of cities across 10,000 years', 263: ""What's wrong with what we eat"", 1565: 'The global food waste scandal', 54863: ""What we're getting wrong in the fight to end hunger""}"
651,"{538: 'The tribes we lead', 365: 'Why do societies collapse?', 48275: 'A day in the life of an ancient Celtic Druid', 2037: 'Can prejudice ever be a good thing?', 708: 'The art of the interview', 420: 'Why we make bad decisions'}"
652,"{159: 'Aid for Africa? No thanks.', 155: 'Telling stories from Africa', 127: 'Want to help Africa? Do business here', 1318: 'Be suspicious of simple stories', 3596: 'Sci-fi stories that imagine a future Africa', 46522: 'What reading slowly taught me about writing'}"
653,"{78: 'Visual illusions that show how we (mis)think', 310: 'Brain magic', 102: 'The illusion of consciousness', 24147: 'What are those floaty things in your eye?', 1098: 'Why light needs darkness', 23847: 'Why do we see illusions?'}"
654,"{488: 'My obsession with objects and the stories they tell', 1846: 'Ingenious homes in unexpected places', 122: 'Human-centered design', 1238: 'Less stuff, more happiness', 599: 'Playing with space and light', 52061: ""What it's like to live on the International Space Station""}"
655,"{469: 'How Benjamin Button got his face', 235: 'The search for the true face of Leonardo', 2150: ""Social maps that reveal a city's intersections — and separations"", 1582: 'Making sense of maps', 42488: 'Floating cities, the LEGO House and other architectural forms of the future', 2551: 'Nature is everywhere -- we just need to learn to see it'}"
657,"{350: 'Playtime with Pleo, your robotic dinosaur friend', 571: ""Learning from the gecko's tail"", 355: 'Robots will invade our lives', 1070: 'The rise of personal robots', 165: 'Building ""self-aware"" robots', 1709: 'A mini robot -- powered by your phone'}"
658,"{197: 'Design and destiny', 419: 'The price of happiness', 548: 'Are we in control of our own decisions?', 420: 'Why we make bad decisions', 880: 'Sweat the small stuff', 801: 'Science can answer moral questions'}"
659,"{236: 'A look inside the brain in real time', 526: 'Growing evidence of brain plasticity', 320: 'A computer that works like the brain', 967: 'I am my connectome', 1879: 'What is so special about the human brain?', 724: 'The neurons that shaped civilization'}"
660,"{103: 'How to truly listen', 466: ""El Sistema's top youth orchestra"", 436: 'Design and discovery', 2610: 'Everything you hear on film is a lie', 1200: '5 ways to listen better', 31121: 'What should electric cars sound like? '}"
661,"{658: 'Life lessons from an ad man', 434: 'What consumers want', 20: 'Choice, happiness and spaghetti sauce', 353: 'How to pitch to a VC', 1795: 'Bitcoin. Sweat. Tide. Meet the future of branded currency.', 4539: 'How Amazon, Apple, Facebook and Google manipulate our emotions'}"
662,"{469: 'How Benjamin Button got his face', 235: 'The search for the true face of Leonardo', 361: 'Are games better than life?', 41224: 'Digital humans that look just like us', 1353: 'Impossible photography', 1080: ""Saving faces: A facial surgeon's craft""}"
663,"{286: 'The transformative power of classical music', 651: 'Tribal leadership', 498: 'The difference between winning and succeeding', 1240: 'Trusting the ensemble', 1526: 'The mad scientist of music', 1440: 'Music and emotion through time'}"
664,"{82: 'Luke, a new prosthetic arm for soldiers', 57: 'My wish: Three unusual medical inventions', 1905: ""Demo: A needle-free vaccine patch that's safer and way cheaper"", 963: 'Why I am an HIV/AIDS activist', 381: 'The face of AIDS in Africa', 540: 'Insights on HIV, in stunning data visuals'}"
665,"{62: 'Global priorities bigger than climate change', 42: 'Is this our final century?', 167: '10 ways the world could end', 1374: 'The Earth is full', 625: 'Post-crash, investing in a better world', 563: 'The world in 2200'}"
666,"{47: 'Chemical scum that dream of distant quasars', 98: 'Why the universe seems so strange', 50792: 'After billions of years of monotony, the universe is waking up', 11327: 'Need a new idea? Start at the edge of what is known', 2324: 'The way we think about work is broken', 31630: 'A powerful way to unleash your natural creativity'}"
667,"{193: 'Using biology to rethink the energy challenge', 198: 'The fractals at the heart of African designs', 634: '3 warp-speed architecture tales', 1264: 'The line between life and not-life', 31: 'How architecture can connect us', 1854: 'Architecture at home in its community'}"
669,"{282: 'What happens when you lose everything', 70: '8 secrets of success', 97: 'The surprising science of happiness', 13022: 'How the arts help homeless youth heal and build', 3620: 'The Housing First approach to homelessness', 1797: 'How a penny made me feel like a millionaire'}"
670,"{194: 'Beauty, truth and ... physics?', 371: 'An 8-dimensional model of the universe', 198: 'The fractals at the heart of African designs', 24069: 'The science of symmetry', 1862: 'The magic of Fibonacci numbers', 24254: ""The mathematical secrets of Pascal's triangle""}"
673,"{676: 'Lose your ego, find your compassion', 674: 'The profound journey of compassion', 675: 'Compassion at the dinner table', 647: ""Let's revive the Golden Rule"", 1074: 'Reconnecting with compassion', 677: 'Expanding your circle of compassion'}"
674,"{675: 'Compassion at the dinner table', 679: 'The evolution of compassion', 1074: 'Reconnecting with compassion', 1216: 'Compassion and the true meaning of empathy', 1113: 'Everyday compassion at Google', 677: 'Expanding your circle of compassion'}"
675,"{674: 'The profound journey of compassion', 679: 'The evolution of compassion', 676: 'Lose your ego, find your compassion', 677: 'Expanding your circle of compassion', 1074: 'Reconnecting with compassion', 1216: 'Compassion and the true meaning of empathy'}"
676,"{674: 'The profound journey of compassion', 679: 'The evolution of compassion', 675: 'Compassion at the dinner table', 673: 'The balancing act of compassion', 1074: 'Reconnecting with compassion', 677: 'Expanding your circle of compassion'}"
677,"{674: 'The profound journey of compassion', 679: 'The evolution of compassion', 675: 'Compassion at the dinner table', 1216: 'Compassion and the true meaning of empathy', 1074: 'Reconnecting with compassion', 1113: 'Everyday compassion at Google'}"
679,"{673: 'The balancing act of compassion', 676: 'Lose your ego, find your compassion', 677: 'Expanding your circle of compassion', 1074: 'Reconnecting with compassion', 674: 'The profound journey of compassion', 1216: 'Compassion and the true meaning of empathy'}"
680,"{190: 'The anthropology of mobile phones', 1675: 'Agile programming -- for your family', 495: 'Cool tricks your phone can do', 1518: 'Your phone company is watching', 439: 'Tools for a better world', 1069: 'How to make work-life balance work'}"
681,"{54: 'My wish: A call for open-source architecture', 1554: ""The voices of China's workers"", 54153: 'How guest worker visas could transform the US immigration system', 29263: 'The work that makes all other work possible', 2275: 'Human trafficking is all around you. This is how it works', 2055: 'Beware, fellow plutocrats, the pitchforks are coming'}"
682,"{594: 'A next-gen cure for killer infections', 535: 'What comes after An Inconvenient Truth?', 243: 'New thinking on the climate crisis', 2660: 'The next step in nanotechnology', 20390: 'Your fingerprints reveal more than you think', 426: 'Play! Experiment! Discover!'}"
683,"{56: 'My wish: Manufactured landscapes and green education', 51: 'Winning the oil endgame', 696: 'Transition to a world without oil', 940: 'The political chemistry of oil', 862: 'Planning for the end of oil', 1394: ""Let's transform energy -- with natural gas""}"
684,"{689: 'Why nations should pursue soft power', 79: 'How mobile phones can fight poverty', 3: 'How to rebuild a broken state', 1196: 'Time to end the war in Afghanistan', 1659: ""Why Libya's revolution didn't work -- and what might"", 1595: 'Why democracy matters'}"
685,"{481: 'Meet the SixthSense interaction', 2410: 'Shape-shifting tech will change work as we know it', 65: 'The radical promise of the multi-touch interface', 1781: 'Reach into the computer and grab a pixel', 40636: 'Everything around you can become a computer', 1705: 'The technology of touch'}"
686,"{273: 'The worldwide web of belief and ritual', 689: 'Why nations should pursue soft power', 780: 'The rise of cricket, the rise of India', 545: ""Ideas for India's future"", 1489: ""India's invisible innovation"", 308: 'On technology and faith'}"
688,"{1918: 'How we turned the tide on domestic violence (Hint: the Polaroid helped)', 294: 'On humanity', 1136: 'The mothers who found forgiveness, friendship', 842: 'Radical women, embracing tradition', 204: 'Tales of passion', 1073: ""A whistleblower you haven't heard""}"
689,"{684: 'The surprising spread of Idol TV', 695: ""Asia's rise -- how and when"", 545: ""Ideas for India's future"", 780: 'The rise of cricket, the rise of India', 1220: 'Does democracy stifle economic growth?', 1489: ""India's invisible innovation""}"
691,"{27: 'Organic design, inspired by nature', 571: ""Learning from the gecko's tail"", 519: 'The beautiful math of coral', 1564: 'Why architects need to use their ears', 122: 'Human-centered design', 33801: 'Why noise is bad for your health -- and what you can do about it'}"
692,"{663: 'Lead like the great conductors', 618: 'The puzzle of motivation', 299: 'A hero of the Congo forest', 2141: ""What the people of the Amazon know that you don't"", 69: 'Dreams from endangered cultures', 1729: 'The silent drama of photography'}"
694,"{239: 'Sputnik mania', 278: 'The birth of the computer', 404: 'The design of the universe', 511: 'Our antisocial phone tricks', 468: 'Join the SETI search', 648: 'How spectroscopy could reveal alien life'}"
695,"{92: ""The best stats you've ever seen"", 540: 'Insights on HIV, in stunning data visuals', 1220: 'Does democracy stifle economic growth?', 545: ""Ideas for India's future"", 689: 'Why nations should pursue soft power', 1059: 'Understanding the rise of China'}"
696,"{193: 'Using biology to rethink the energy challenge', 121: 'The ghastly tragedy of the suburbs', 862: 'Planning for the end of oil', 1434: 'A 40-year plan for energy', 1054: 'Addicted to risk', 51: 'Winning the oil endgame'}"
698,"{667: 'Architecture that repairs itself?', 27: 'Organic design, inspired by nature', 614: 'Biomimicry in action', 1604: 'The beautiful nano details of our world', 55042: 'Why should you read ""Dune"" by Frank Herbert?', 1470: 'Mining minerals from seawater'}"
700,"{604: 'Wiring a web for global good', 2480: 'The inside story of the Paris climate agreement', 2695: 'Nationalism vs. globalism: the new political divide', 62628: 'How to shift your mindset and choose your future', 54715: 'How we can turn the tide on climate', 2331: 'Why climate change is a threat to human rights'}"
701,"{178: 'This is Saturn', 404: 'The design of the universe', 326: 'Shedding light on dark matter', 23423: 'Could the Earth be swallowed by a black hole?', 2237: 'How I fell in love with quasars, blazars and our incredible universe', 1095: 'The sound the universe makes'}"
702,"{69: 'Dreams from endangered cultures', 694: 'Learn to use the 13th-century astrolabe', 655: 'New York -- before the City', 8418: '3 thoughtful ways to conserve water', 1093: 'How to keep rivers and streams flowing', 613: 'How to make filthy water drinkable'}"
704,"{494: 'An escape from poverty', 217: 'What security means to me', 1403: 'Unlock the intelligence, passion, greatness of girls', 1672: 'A girl who demanded school', 751: 'Embrace your inner girl', 1954: 'My daughter, Malala'}"
705,"{2027: ""Two nerdy obsessions meet -- and it's magic"", 996: '7 ways games reward the brain', 1490: 'Reinventing the encyclopedia game', 30295: 'The joyful, perplexing world of puzzle hunts', 1618: 'Your brain on video games', 361: 'Are games better than life?'}"
706,"{635: 'An inventory of the invisible', 114: 'A comic sendup of TED2006', 510: 'A theory of everything', 1580: 'Smart failure for a fast-changing world', 708: 'The art of the interview', 1126: 'On being wrong'}"
708,"{363: 'Lessons from past presidents', 694: 'Learn to use the 13th-century astrolabe', 60: 'Four American characters', 527: 'A one-woman global village', 1989: 'What does the future hold? 11 characters offer quirky answers', 182: 'The illustrated woman'}"
709,"{58: 'My wish: Help me stop pandemics', 10: ""The killer American diet that's sweeping the planet"", 189: 'How electroshock therapy changed me', 1421: 'How do we heal medicine?', 1873: 'What doctors can learn from each other', 1711: 'Health care should be a team sport'}"
710,"{684: 'The surprising spread of Idol TV', 689: 'Why nations should pursue soft power', 934: 'The Axis of Evil Middle East Comedy Tour', 1155: 'Faith versus tradition in Islam', 358: 'Politics and religion are technologies', 919: 'Superheroes inspired by Islam'}"
712,"{665: 'Navigating our global future', 62: 'Global priorities bigger than climate change', 1586: 'Terrorism is a failed brand', 633: 'The real story of McMafia -- how global crime networks work', 1638: 'What we learned from teetering on the fiscal cliff', 3: 'How to rebuild a broken state'}"
713,"{324: 'How photography connects us', 297: 'The story of a girl', 84: 'My wish: Let my photographs bear witness', 1013: 'Women, wartime and the dream of peace', 23: 'Fight injustice with raw video', 45233: 'How film transforms the way we see the world'}"
714,"{28: 'How to get your ideas to spread', 339: 'The web is more than ""better TV""', 575: 'How social media can make history', 37: 'The birth of Wikipedia', 1268: '6 ways to save the internet', 26913: 'The case for a decentralized internet'}"
715,"{416: 'A plea for bees', 83: 'My wish: Build the Encyclopedia of Life', 471: ""A dive into the reef's Twilight Zone"", 689: 'Why nations should pursue soft power', 780: 'The rise of cricket, the rise of India', 17697: ""How a dragonfly's brain is designed to kill""}"
716,"{161: 'The joy of lexicography', 148: 'The  4 a.m. mystery', 164: 'What our language habits reveal', 23758: 'The art of the metaphor', 23903: 'What color is Tuesday? Exploring synesthesia', 2661: 'A better way to talk about love'}"
717,"{545: ""Ideas for India's future"", 91: ""Invest in Africa's own solutions"", 53: 'Greening the ghetto', 49046: 'Reducing corruption takes a specific kind of investment', 1673: 'Three myths about corruption', 763: 'How to expose the corrupt'}"
718,"{598: ""4 environmental 'heresies'"", 512: 'A new ecosystem for electric cars', 492: 'High-altitude wind energy from kites!', 1979: 'How synchronized hammer strikes could generate nuclear fusion', 1397: 'Yup, I built a nuclear fusion reactor', 1727: 'My radical plan for small nuclear fission reactors'}"
719,"{704: 'The fight against sex slavery', 523: 'Reporting crisis via texting', 688: 'Dance to change the world', 689: 'Why nations should pursue soft power', 545: ""Ideas for India's future"", 780: 'The rise of cricket, the rise of India'}"
723,"{176: 'A flight on solar wings', 181: 'Life at 30,000 feet', 4: 'The real future of space exploration', 492: 'High-altitude wind energy from kites!', 379: 'Nature vs. humans', 1260: 'A plane you can drive'}"
724,"{184: '3 clues to understanding your brain', 637: 'What hallucination reveals about our minds', 653: 'Optical illusions show how we see', 967: 'I am my connectome', 659: 'A brain in a supercomputer', 1879: 'What is so special about the human brain?'}"
726,"{643: 'Photographs of secret sites', 472: 'My underground art explorations', 324: 'How photography connects us', 590: 'The design genius of Charles + Ray Eames', 24316: 'Is radiation dangerous?', 488: 'My obsession with objects and the stories they tell'}"
727,"{39: 'A roadmap to end aging', 142: 'The potential of regenerative medicine', 10: ""The killer American diet that's sweeping the planet"", 1900: ""Why dieting doesn't usually work"", 263: ""What's wrong with what we eat"", 2070: 'How to live passionately—no matter your age'}"
728,"{470: 'Seas of plastic', 126: 'Swim with the giant sunfish', 471: ""A dive into the reef's Twilight Zone"", 2424: 'The boiling river of the Amazon', 2814: ""What rivers can tell us about the earth's history"", 2064: 'How I brought a river, and my city, back to life'}"
729,"{581: 'An electrifying organ performance', 46: 'Improvising on piano, aged 14', 541: 'Chaos and harmony on piano', 1464: 'Dancing with light', 2147: 'A dance in a hurricane of paper, wind and light', 1156: 'On violin and cello, ""Passacaglia""'}"
734,"{299: 'A hero of the Congo forest', 475: 'How to restore a rainforest', 340: 'How humans and animals can live together', 2006: 'How the teddy bear taught us compassion', 689: 'Why nations should pursue soft power', 545: ""Ideas for India's future""}"
735,"{704: 'The fight against sex slavery', 1241: 'What do babies think?', 2859: 'How to build a company where the best ideas win', 809: 'Teaching one child at a time', 1219: 'Shake up your story', 423: 'Taking OLPC to Colombia'}"
736,"{58: 'My wish: Help me stop pandemics', 61: 'How the ""ghost map"" helped end a killer disease', 139: ""Tour Microsoft's Virtual Earth"", 12346: 'The genius of the London Tube Map', 1582: 'Making sense of maps', 2591: 'Maps that show us who we are (not just where we are)'}"
738,"{87: 'Nerdcore comedy', 843: 'Computing a theory of all knowledge', 194: 'Beauty, truth and ... physics?', 23913: 'Is there a center of the universe?', 900: 'A 3D atlas of the universe', 42: 'Is this our final century?'}"
741,"{310: 'Brain magic', 327: 'Close-up card magic with a twist', 199: 'A performance of ""Mathemagic""', 2378: 'The exhilarating peace of freediving', 2332: 'How to find work you love', 24370: 'Why do we hiccup?'}"
743,"{713: 'Photographing the hidden story', 472: 'My underground art explorations', 643: 'Photographs of secret sites', 1169: 'How I became 100 artists', 1747: 'Embrace the shake', 831: 'How art gives shape to cultural change'}"
744,"{142: 'The potential of regenerative medicine', 463: 'The next species of human', 580: ""Surgery's past, present and robotic future"", 1088: 'Printing a human kidney', 1124: 'Transplant cells, not organs', 1845: 'A new way to grow bone'}"
748,"{645: 'Mapping the future of countries', 736: 'Making maps to fight disaster, build economies', 61: 'How the ""ghost map"" helped end a killer disease', 1060: ""It's time to redesign medical data"", 797: 'Take health care off the mainframe', 1711: 'Health care should be a team sport'}"
750,"{49: ""Behind the design of Seattle's library"", 634: '3 warp-speed architecture tales', 13: 'A master architect asks, Now what?', 31: 'How architecture can connect us', 589: '17 words of architectural inspiration', 2183: 'Why the buildings of the future will be shaped by ... you'}"
751,"{64: 'Happiness in body and soul', 704: 'The fight against sex slavery', 204: 'Tales of passion', 1403: 'Unlock the intelligence, passion, greatness of girls', 1646: 'A father-daughter dance ... in prison', 2295: 'A warrior’s cry against child marriage'}"
752,"{2: 'Simple designs to save a life', 1241: 'What do babies think?', 544: 'A full-band beatbox', 2384: 'The US needs paid family leave -- for the sake of its future', 2720: ""What we don't know about mother's milk"", 3623: 'Want to get great at something? Get a coach'}"
755,"{485: 'Cute, sexy, sweet, funny', 121: 'The ghastly tragedy of the suburbs', 898: 'Retrofitting suburbia', 1846: 'Ingenious homes in unexpected places', 209: 'Rebuilding a neighborhood with beauty, dignity, hope', 1240: 'Trusting the ensemble'}"
757,"{97: 'The surprising science of happiness', 20: 'Choice, happiness and spaghetti sauce', 847: 'Social experiments to fight poverty', 991: 'Breakthrough designs for ultra-low-cost products', 1580: 'Smart failure for a fast-changing world', 30: 'Surprising stats about child carseats'}"
759,"{540: 'Insights on HIV, in stunning data visuals', 748: 'Your health depends on where you live', 744: 'Growing new organs', 1231: ""A doctor's touch"", 2436: 'What really happens when you mix medications?', 1873: 'What doctors can learn from each other'}"
760,"{642: 'How I harnessed the wind', 90: 'Unleash your creativity in a Fab Lab', 1383: 'Design to challenge reality', 1706: 'What makes us feel good about our work?', 481: 'Meet the SixthSense interaction', 1299: ""The world's smallest 3D printer""}"
761,"{142: 'The potential of regenerative medicine', 12: 'Meet the future of cancer research', 252: 'Your genes are not your fate', 2821: 'A simple new blood test that can catch cancer early', 2109: 'The future of early cancer detection?', 1082: 'Understanding cancer through proteomics'}"
762,"{534: 'Anti-gravity sculpture', 400: 'Tidying up art', 267: 'Moving sculpture', 1814: 'Your body is my canvas', 1521: 'Finding the story inside the painting', 144: ""The Web's secret stories""}"
763,"{127: 'Want to help Africa? Do business here', 151: ""Africa's cheetahs versus hippos"", 1673: 'Three myths about corruption', 49046: 'Reducing corruption takes a specific kind of investment', 1599: 'How open data is changing international aid', 59152: '3 ways to uproot a culture of corruption'}"
765,"{10: ""The killer American diet that's sweeping the planet"", 263: ""What's wrong with what we eat"", 348: ""What's wrong with school lunches"", 2659: 'Want kids to learn well? Feed them well', 910: 'Obesity + hunger = 1 global food issue', 13778: 'How a team of chefs fed Puerto Rico after Hurricane Maria'}"
766,"{129: ""How PhotoSynth can connect the world's images"", 139: ""Tour Microsoft's Virtual Earth"", 210: 'An unusual glimpse at celebrity', 736: 'Making maps to fight disaster, build economies', 2591: 'Maps that show us who we are (not just where we are)', 410: 'Life in Second Life'}"
767,"{51: 'Winning the oil endgame', 451: 'Mosquitos, malaria and education', 2441: 'The case for optimism on climate change', 1460: 'A reality check on renewables', 2583: 'How fear of nuclear power is hurting the environment', 22628: 'How will we survive when the population hits 10 billion?'}"
768,"{604: 'Wiring a web for global good', 1594: 'My battle to expose government corruption', 1558: 'Demand a more open-source government', 1381: 'Coding a better government', 880: 'Sweat the small stuff', 1673: 'Three myths about corruption'}"
769,"{443: 'Changing my legs - and my mindset', 482: 'My 12 pairs of legs', 89: 'Why did I ski to the North Pole?', 1126: 'On being wrong', 1094: 'The social animal', 363: 'Lessons from past presidents'}"
770,"{19: 'How technology evolves', 319: 'The next 5,000 days of the web', 38: 'The accelerating power of technology', 1574: 'Are droids taking our jobs?', 2324: 'The way we think about work is broken', 28236: 'How to be ""Team Human"" in the digital future'}"
771,"{187: 'Laws that choke creativity', 721: ""What's the right thing to do?"", 640: 'The Web as random acts of kindness', 1043: 'Using our practical wisdom', 2118: 'How I defend the rule of law', 8421: ""How to put the power of law in people's hands""}"
772,"{580: ""Surgery's past, present and robotic future"", 601: 'A better way to harvest bone marrow', 759: 'The big idea my brother inspired', 966: 'The quantified self', 19851: 'A new way to monitor vital signs (that can see through walls)', 3686: 'The brain benefits of deep sleep -- and how to get more of it'}"
773,"{229: 'My stroke of insight', 9214: 'How I use Minecraft to help kids with autism', 2310: ""How I learned to communicate my inner life with Asperger's"", 1472: 'A new way to diagnose autism', 2286: 'The forgotten history of autism', 2136: 'How autism freed me to be myself'}"
776,"{637: 'What hallucination reveals about our minds', 759: 'The big idea my brother inspired', 184: '3 clues to understanding your brain', 893: 'A second opinion on developmental disorders', 1601: 'The tragedy of orphanages', 1472: 'A new way to diagnose autism'}"
777,"{32: 'Art with wire, sugar, chocolate and string', 1219: 'Shake up your story', 1484: ""What's your 200-year plan?"", 1521: 'Finding the story inside the painting', 1613: '4 lessons in creativity', 1814: 'Your body is my canvas'}"
779,"{548: 'Are we in control of our own decisions?', 97: 'The surprising science of happiness', 93: 'The paradox of choice', 1607: 'Want to be happier? Stay in the moment', 570: 'Happiness and its surprises', 889: 'Measuring what makes life worthwhile'}"
780,"{63: 'The era of open innovation', 695: ""Asia's rise -- how and when"", 719: 'My message of peace from Pakistan', 689: 'Why nations should pursue soft power', 545: ""Ideas for India's future"", 1489: ""India's invisible innovation""}"
783,"{129: ""How PhotoSynth can connect the world's images"", 92: ""The best stats you've ever seen"", 279: 'Turning powerful stats into art', 2061: 'A Magna Carta for the web', 362: 'The Web as a city', 1581: 'Online video -- annotated, remixed and popped'}"
785,"{467: 'My wish: Protect our oceans', 469: 'How Benjamin Button got his face', 171: 'An Iraq war movie crowd-sourced from soldiers', 1760: 'How I made an impossible film', 264: 'The astonishing hidden world of the deep ocean', 926: 'Wiring an interactive ocean'}"
786,"{24: 'A dance of ""Symbiosis""', 2589: 'A visual history of social dance in 25 moves', 2147: 'A dance in a hurricane of paper, wind and light', 2790: '""Awoo""', 1235: 'A flirtatious aria', 1500: 'A young guitarist meets his hero'}"
787,"{779: 'The riddle of experience vs. memory', 97: 'The surprising science of happiness', 1042: 'The power of vulnerability', 40930: 'The lies our culture tells us about what matters -- and a better way to live', 191: 'The habits of happiness', 2332: 'How to find work you love'}"
788,"{484: 'The next web', 23878: 'Big Data', 2727: 'How we can find ourselves in data', 736: 'Making maps to fight disaster, build economies', 937: 'The beauty of data visualization', 2094: 'Big data is better data'}"
789,"{212: 'The idea behind Zipcar (and what comes next)', 213: 'A song of the city', 5: 'Great cars are great art', 1174: 'A future beyond traffic gridlock', 1109: ""Google's driverless car"", 1724: 'If cars could talk, accidents might be avoidable'}"
790,"{406: 'A foie gras parable', 765: 'Teach every child about food', 2389: ""The four fish we're overeating -- and what to eat instead"", 2003: 'Save the oceans, feed the world!', 2427: 'The case for fish farming', 41652: 'Underwater farms vs. climate change'}"
791,"{471: ""A dive into the reef's Twilight Zone"", 89: 'Why did I ski to the North Pole?', 141: ""Inside the world's deepest caves"", 518: '9 life lessons from rock climbing', 402: 'The Long Now', 25671: 'How I climbed a 3,000-foot vertical cliff -- without ropes'}"
792,"{199: 'A performance of ""Mathemagic""', 310: 'Brain magic', 327: 'Close-up card magic with a twist', 24324: 'The power of the placebo effect', 835: 'Homeopathy, quackery and fraud', 1405: 'A magical tale (with augmented reality)'}"
796,"{440: ""A theory of Earth's mass extinctions"", 142: 'The potential of regenerative medicine', 259: 'Can we domesticate germs?', 573: 'Life in Biosphere 2', 24035: 'What is the universe made of?', 16782: 'A crash course in organic chemistry'}"
797,"{39: 'A roadmap to end aging', 142: 'The potential of regenerative medicine', 1711: 'Health care should be a team sport', 2076: 'What makes us get sick? Look upstream', 1873: 'What doctors can learn from each other', 1475: 'What if our health care system kept us healthy?'}"
799,"{146: 'Spore, birth of a game', 1866: 'Massively multi-player… thumb-wrestling?', 1501: 'The game that can give you 10 extra years of life', 936: 'The game layer on top of the world', 1432: 'Gaming for understanding', 1278: 'How games make kids smarter'}"
800,"{453: 'Your elusive creative genius', 392: 'Tales of creativity and play', 396: 'Fashion and creativity', 1476: 'The shared wonder of film', 403: ""A tour of Nollywood, Nigeria's booming film industry"", 170: 'My journey into movies that matter'}"
801,"{666: 'A new way to explain explanation', 116: 'Dangerous memes', 113: 'Militant atheism', 1948: 'The long reach of reason', 2037: 'Can prejudice ever be a good thing?', 68: 'Progress is not a zero-sum game'}"
802,"{40: 'The story of life in photographs', 1690: 'The dawn of de-extinction. Are you ready?', 1777: ""How we'll resurrect the gastric brooding frog, the Tasmanian tiger"", 29769: 'Can animals be deceptive?', 26075: ""Why can't some birds fly?"", 3590: 'For the love of birds'}"
803,"{771: 'Four ways to fix a broken legal system', 75: 'Why we should invest in a free press', 1263: 'The right to understand', 1949: 'My wish: To launch a new era of openness in business', 880: 'Sweat the small stuff', 1837: 'The case for letting business solve social problems'}"
804,"{141: ""Inside the world's deepest caves"", 4: 'The real future of space exploration', 421: 'There might just be life on Mars', 2476: ""Your kids might live on Mars. Here's how they'll survive"", 2677: 'What time is it on Mars?', 399: 'The story behind the Mars Rovers'}"
805,"{218: 'The untouchable music of the theremin', 103: 'How to truly listen', 117: 'Cape Breton fiddling in reel time', 1440: 'Music and emotion through time', 1577: 'Between music and medicine', 1526: 'The mad scientist of music'}"
807,"{494: 'An escape from poverty', 1541: 'Photos that bear witness to modern slavery', 24156: 'The Atlantic slave trade: What too few textbooks told you', 19413: 'The symbols of systemic racism -- and how to take away their power', 20973: 'The breathtaking courage of Harriet Tubman', 49779: 'The first and last king of Haiti'}"
809,"{735: 'Kids, take charge', 555: 'A passionate, personal case for education', 949: 'The child-driven education', 175: 'Kids can teach themselves', 423: 'Taking OLPC to Colombia', 1678: 'Build a School in the Cloud'}"
811,"{248: 'How the news distorts our worldview', 501: 'Can design save newspapers?', 230: '5 predictions, from 1984', 2170: 'Why I make robots the size of a grain of rice', 1058: 'Silicon-based comedy', 2690: 'A robot that eats pollution'}"
