1085,{0: ['street artist']}
1086,{0: ['internet activist and computer engineer']}
1087,{0: ['philanthropist']}
1088,{0: ['surgeon']}
1089,{0: ['journalist']}
1090,{0: ['educator and social entrepreneur']}
1091,{0: ['online democracy advocate']}
1092,{0: ['cognitive scientist']}
1093,{0: ['natural resources expert']}
1094,"{0: ['op-ed columnist', 'author']}"
1095,{0: ['physicist']}
1096,"{0: ['activist', 'volunteer firefighter']}"
1098,{0: ['lighting designer']}
1100,{0: ['poet']}
1101,{0: ['global health expert; data visionary']}
1102,{0: ['primatologist']}
1103,{0: ['ethicist']}
1104,"{0: [""berkeley bionics' ceo""]}"
1105,{0: ['soprano']}
1106,{0: ['language teacher']}
1107,{0: ['security consultant']}
1108,{0: ['puppeteers']}
1109,"{0: ['educator', 'entrepreneur']}"
1110,"{0: ['composer', 'conductor']}"
1111,{0: ['educator']}
1112,{0: ['military leader']}
1113,{0: ['google fellow']}
1114,{0: ['filmmaker']}
1115,{0: ['entrepreneur']}
1116,{0: ['inclusivity activist']}
1117,{0: ['musician and activist']}
1118,{0: ['historian']}
1119,{0: ['artist and organizer']}
1120,{0: ['actor and writer']}
1121,{0: ['film critic and blogger']}
1122,{0: ['farmer and technologist']}
1124,{0: ['surgeon']}
1125,{0: ['sociologist']}
1126,{0: ['wrongologist']}
1127,{0: ['educator']}
1129,"{0: ['author', 'journalist']}"
1130,{0: ['entrepreneur']}
1131,{0: ['health policy expert']}
1132,{0: ['security expert']}
1133,{0: ['biological engineer']}
1134,{0: ['software engineer']}
1135,{0: ['toymaker']}
1136,{0: ['9/11 mothers']}
1137,{0: ['architect and engineer']}
1138,"{0: ['designer', 'biofabrication pioneer']}"
1139,"{0: ['physicist', 'cosmologist']}"
1140,{0: ['filmmaker']}
1141,{0: ['polar photographer']}
1142,{0: ['biomedical engineer']}
1143,{0: ['entrepreneur']}
1144,{0: ['technologist']}
1145,{0: ['physicist']}
1146,{0: ['neuroengineer']}
1147,{0: ['designer']}
1148,{0: ['pediatric anesthesiologist']}
1149,{0: ['marine biologist']}
1150,{0: ['thinker']}
1152,{0: ['data artist']}
1153,{0: ['epidemiologist']}
1154,{0: ['iranian visual artist']}
1155,{0: ['journalist']}
1156,"{0: ['violinist'], 1: ['cellist']}"
1158,{0: ['roboticist']}
1159,{0: ['graphic designer']}
1160,{0: ['physicist']}
1161,{0: ['designer']}
1162,"{0: ['philosopher', 'entrepreneur']}"
1163,{0: ['dinosaur digger']}
1164,{0: ['artist']}
1165,"{0: ['chief economist and senior vice president', 'world bank']}"
1166,{0: ['historian']}
1167,{0: ['communicator']}
1168,"{0: ['physician-scientist', 'inventor', 'entrepreneur']}"
1169,{0: ['artist and curator']}
1170,{0: ['entrepreneur']}
1171,{0: ['photographer']}
1172,{0: ['beatjazz inventor and controllerist']}
1173,{0: ['cellist']}
1174,"{0: ['executive chair', 'ford motor co.']}"
1175,"{0: ['linguist', 'educator']}"
1176,{0: ['cartoonist']}
1177,{0: ['artist']}
1178,"{0: ['comedian', 'activist']}"
1180,{0: ['computational neuroscientist']}
1181,{0: ['e-patient']}
1182,{0: ['friend of the high line']}
1183,{0: ['technologist']}
1184,{0: ['polymath']}
1185,{0: ['educator']}
1186,"{0: ['author', 'producer']}"
1187,{0: ['tissue engineering researcher']}
1188,{0: ['internet freedom activist']}
1189,{0: ['anti-extremism activist']}
1190,"{0: ['economist', 'journalist', 'broadcaster']}"
1191,{0: ['journalist']}
1192,{0: ['cybersecurity expert']}
1193,{0: ['actor']}
1194,{0: ['algoworld expert']}
1195,{0: ['designer']}
1196,{0: ['politician']}
1197,{0: ['theorist']}
1198,{0: ['psychologist']}
1199,{0: ['anti-hunger leader']}
1200,{0: ['sound consultant']}
1201,{0: ['journalist']}
1202,{0: ['communications technology innovator']}
1203,{0: ['evolutionary biologist']}
1204,{0: ['engineer and biodiversity scientist']}
1205,"{0: ['playwright', 'activist']}"
1206,{0: ['psychologist']}
1207,{0: ['planetary futurist']}
1208,{0: ['penguin expert']}
1209,{0: ['peace activist']}
1210,{0: ['stellar astronomer']}
1211,{0: ['cyber illusionist']}
1212,{0: ['behavioral economist']}
1213,{0: ['geneticist']}
1214,{0: ['filmmaker']}
1215,{0: ['inventor']}
1216,"{0: ['author', 'zen priest']}"
1217,{0: ['historian']}
1218,{0: ['chemist']}
1219,{0: ['artist']}
1220,{0: ['political economist']}
1221,{0: ['underworld investigator']}
1222,{0: ['artist and technologist']}
1223,{0: ['entrepreneur']}
1224,{0: ['media executive']}
1226,{0: ['historian']}
1227,"{0: ['data researcher'], 1: ['researcher']}"
1228,{0: ['global development worker']}
1229,{0: ['cancer researcher']}
1230,{0: ['visualizer and gamestorming']}
1231,{0: ['physician and author']}
1232,{0: ['social commentator']}
1233,{0: ['filmmaker']}
1234,{0: ['debunker']}
1235,{0: ['soprano']}
1236,"{0: ['media mogul', 'tv host']}"
1237,{0: ['artificial life researcher']}
1238,{0: ['journalist']}
1239,{0: ['plastics recycler']}
1240,{0: ['conductor']}
1241,{0: ['child development psychologist']}
1242,{0: ['journalist']}
1243,{0: ['designer']}
1244,{0: ['software entrepreneur']}
1245,{0: ['physicist']}
1246,{0: ['lie detector']}
1247,{0: ['artist']}
1248,{0: ['educator']}
1249,{0: ['science entrepreneur']}
1250,{0: ['author']}
1251,{0: ['biomedical engineer']}
1252,{0: ['artist']}
1253,{0: ['public health researcher']}
1255,{0: ['writer']}
1256,{0: ['research scientist']}
1257,{0: ['papercutter artist']}
1258,{0: ['privacy artist']}
1259,{0: ['neuroeconomist']}
1260,{0: ['inventor']}
1261,{0: ['movement expert']}
1262,{0: ['cyber illusionist']}
1263,"{0: ['translator', 'plain language activist']}"
1264,{0: ['chemist']}
1265,{0: ['artist']}
1266,{0: ['digital preservationist']}
1267,{0: ['brain scientist']}
1268,{0: ['tech investor']}
1269,{0: ['comedian']}
1270,{0: ['medical image maker']}
1271,{0: ['jetman']}
1272,"{0: ['developer', '12 year old']}"
1274,"{0: ['biochemist', 'geneticist']}"
1276,{0: ['comedian']}
1278,"{0: ['entrepreneur', 'author']}"
1279,{0: ['activist']}
1280,{0: ['astronomer']}
1281,{0: ['roboticist']}
1282,{0: ['storyteller']}
1283,{0: ['filmmaker']}
1284,"{0: ['artist', 'urban farmer']}"
1285,{0: ['pro snowboarder']}
1286,"{0: ['philosopher', 'entrepreneur']}"
1287,{0: ['wrongologist']}
1288,{0: ['anti-torture activist']}
1289,{0: ['science author']}
1290,"{0: ['science writer'], 1: ['dance troupe']}"
1291,{0: ['researcher']}
1292,{0: ['reporter']}
1293,{0: ['poet']}
1294,{0: ['organizer']}
1295,{0: ['computer scientist']}
1296,{0: ['spider silk scientist']}
1297,{0: ['medical inventor']}
1298,{0: ['jazz vibraphonist']}
1299,{0: ['engineer']}
1300,"{0: ['engineer', 'social entrepreneur']}"
1301,{0: ['photographer']}
1302,{0: ['surgeon']}
1303,{0: ['environmental economist']}
1304,"{0: ['chef'], 1: ['chef']}"
1305,{0: ['education innovator']}
1306,{0: ['gardening activist']}
1307,{0: ['philosopher']}
1308,{0: ['neuroscientist']}
1309,{0: ['neuroscientist']}
1310,{0: ['behavioral economist']}
1311,{0: ['physiotherapist']}
1312,{0: ['author']}
1313,{0: ['actor and activist']}
1314,{0: ['diplomat']}
1315,{0: ['data scientist']}
1317,{0: ['physicist']}
1318,{0: ['economist']}
1320,"{0: ['science fair winner'], 1: ['science fair winner'], 2: ['science fair winner']}"
1321,{0: ['foreign minister of norway']}
1322,{0: ['biomedical animator']}
1323,{0: ['singer-songwriter']}
1324,"{0: ['engineer', 'nuclear technologist']}"
1325,"{0: ['contemporary music ensemble'], 1: ['conductor']}"
1326,{0: ['water data wrangler']}
1327,{0: ['philosopher']}
1328,{0: ['cybersecurity expert']}
1329,{0: ['social media theorist']}
1330,{0: ['psycho-economist']}
1331,{0: ['mathematician']}
1332,{0: ['nasa scientist']}
1334,{0: ['philosopher']}
1335,{0: ['3d printing entrepreneur']}
1336,"{0: ['journalist', 'swimmer']}"
1337,"{0: ['physician', 'broadcaster']}"
1338,"{0: ['artist', 'scientist and entrepreneur']}"
1339,{0: ['reporter']}
1341,"{0: ['ceo', 'kiva systems']}"
1342,{0: ['general']}
1343,{0: ['engineer']}
1344,{0: ['psychologist']}
1345,{0: ['medical technologist']}
1346,{0: ['computer theorist']}
1347,"{0: ['ceo', 'presentation designer']}"
1348,"{0: ['economist', 'techno-activist']}"
1349,{0: ['neuroscientist']}
1350,{0: ['ethicist']}
1351,"{0: ['founder', 'doha film institute']}"
1352,{0: ['dinosaur digger']}
1353,{0: ['photographer and retoucher']}
1354,{0: ['teacher']}
1355,{0: ['leadership educator']}
1356,"{0: ['biologist'], 1: ['filmmaker']}"
1357,{0: ['writer']}
1359,{0: ['healthcare innovator']}
1360,{0: ['marine biologist']}
1361,{0: ['aid worker']}
1362,{0: ['photographer']}
1363,{0: ['stellar astronomer']}
1364,{0: ['director of the british museum']}
1365,{0: ['writer']}
1366,{0: ['artist']}
1367,{0: ['economist']}
1368,{0: ['entrepreneur']}
1369,"{0: ['senior editor', 'time magazine']}"
1370,{0: ['computer security expert']}
1371,"{0: ['head of culture & trends', 'youtube']}"
1372,{0: ['marine biologist']}
1373,{0: ['fisheries biologist']}
1374,{0: ['writer']}
1375,{0: ['space activist']}
1376,{0: ['roboticist']}
1377,{0: ['quiet revolutionary']}
1378,{0: ['public-interest lawyer']}
1379,{0: ['filmmaker']}
1380,{0: ['climatologist']}
1381,{0: ['code activist']}
1382,{0: ['social energy entrepreneur']}
1383,"{0: ['artist', 'designer']}"
1384,"{0: ['professor of economics', 'university of waterloo']}"
1385,{0: ['neuroscientist']}
1386,{0: ['head of ted']}
1387,{0: ['oceanographer']}
1388,"{0: ['maker', 'critical thinker']}"
1389,{0: ['social psychologist']}
1390,"{0: ['author', 'entrepreneur']}"
1391,{0: ['vulnerability researcher']}
1392,{0: ['industrial designer']}
1393,{0: ['architect']}
1394,{0: ['entrepreneur and energy theorist']}
1396,{0: ['physician']}
1397,{0: ['nuclear scientist']}
1398,{0: ['poet']}
1399,"{0: ['doctor', 'intensive care specialist']}"
1400,{0: ['data artist']}
1401,{0: ['materials engineer']}
1402,{0: ['former director of darpa']}
1403,"{0: ['peace activist', 'nobelist']}"
1404,{0: ['engineer and artist']}
1405,{0: ['cyber illusionist']}
1406,"{0: ['founder and executive director', 'earthspark international']}"
1407,
1408,"{0: ['marine biologist'], 1: ['scientific research team']}"
1409,{0: ['cultural analyst']}
1410,{0: ['graphic designer']}
1411,{0: ['technologist']}
1412,{0: ['professor']}
1413,{0: ['body architect']}
1415,{0: ['performance artist']}
1416,{0: ['secret keeper']}
1417,{0: ['primatologist']}
1418,{0: ['philanthropist']}
1419,{0: ['engineer and artist']}
1420,{0: ['clawhammer banjo player']}
1421,"{0: ['surgeon', 'writer', 'public health innovator']}"
1422,{0: ['web entrepreneur']}
1423,{0: ['artist']}
1424,{0: ['psychologist']}
1425,{0: ['archaeological geneticist']}
1426,{0: ['physicist']}
1427,{0: ['social science researcher']}
1428,{0: ['educator']}
1429,{0: ['mayor of rio de janeiro']}
1430,{0: ['health activist']}
1431,{0: ['lawyer']}
1432,{0: ['game designer']}
1433,{0: ['designer']}
1434,"{0: ['physicist', 'energy guru']}"
1435,{0: ['kinetic sculptor']}
1436,
1437,{0: ['advertising guru']}
1438,{0: ['blogger and fashion icon']}
1439,{0: ['photographer']}
1440,"{0: ['musician', 'conductor']}"
1441,{0: ['technologist']}
1442,{0: ['natural history filmmaker']}
1443,{0: ['writer']}
1444,{0: ['skeptimist']}
1445,{0: ['malariologist']}
1446,{0: ['professor of music']}
1447,{0: ['cognitive neuroscientist']}
1448,{0: ['data researcher']}
1449,"{0: ['designer', 'educator']}"
1450,{0: ['neuroscience phd student + writer']}
1451,{0: ['street artist']}
1452,{0: ['graphic designer']}
1453,{0: ['marine biologist']}
1454,{0: ['virus hunter']}
1455,{0: ['global health expert; data visionary']}
1456,{0: ['high-wire artist']}
1457,{0: ['arab sexuality expert']}
1458,"{0: ['vocalist', 'beatboxer', 'comedian']}"
1459,{0: ['roboticist']}
1460,{0: ['professor']}
1461,"{0: ['curator', 'rare book scholar']}"
1462,{0: ['muslim studies scholar']}
1463,{0: ['designer']}
1464,{0: ['performance ensemble']}
1465,{0: ['astronomer']}
1466,{0: ['digital money and identity consultant']}
1467,"{0: ['author', 'academic', 'futurist']}"
1468,{0: ['biologist']}
1469,{0: ['thinker']}
1470,{0: ['biological miner']}
1471,{0: ['expert']}
1472,{0: ['autism researcher']}
1473,{0: ['reporter']}
1474,{0: ['journalist']}
1475,{0: ['health innovator']}
1476,{0: ['film director']}
1477,{0: ['satellite archaeologist + ted prize winner']}
1478,{0: ['journalist']}
1479,{0: ['skater']}
1480,{0: ['death penalty lawyer']}
1481,{0: ['health reporter']}
1482,{0: ['cyber illusionist']}
1483,{0: ['physicist']}
1484,{0: ['artist']}
1485,{0: ['biologist']}
1487,{0: ['computer scientist']}
1488,{0: ['engineer']}
1489,{0: ['professor']}
1490,"{0: ['performance poet', 'multimedia artist']}"
1491,{0: ['physical computing guru']}
1492,{0: ['digital strategist']}
1494,{0: ['mental health law scholar']}
1495,{0: ['quantum researcher']}
1496,{0: ['global security futurist']}
1498,{0: ['global health consultant']}
1499,"{0: ['inventor', 'environmentalist', 'educator']}"
1500,"{0: ['revolutionary guitarist'], 1: ['artist', 'composer']}"
1501,{0: ['game designer']}
1503,{0: ['biologist']}
1505,{0: ['visualizer']}
1506,{0: ['mechanical engineer']}
1507,{0: ['assistant professor']}
1508,{0: ['video sculptor']}
1509,{0: ['cancer researcher']}
1510,{0: ['anti-poverty activist']}
1512,{0: ['sonochromatic cyborg artist']}
1513,{0: ['navy admiral']}
1514,{0: ['neuroeconomist']}
1515,
1516,{0: ['designer']}
1517,{0: ['computer programmer']}
1518,"{0: ['politician', 'data activist']}"
1519,{0: ['computational architect']}
1520,{0: ['femto-photographer']}
1521,{0: ['author']}
1522,{0: ['beekeeper']}
1523,{0: ['blogger']}
1524,{0: ['visual effects guru']}
1526,{0: ['composer']}
1527,{0: ['dancer and choreographer']}
1528,{0: ['photojournalist']}
1530,{0: ['teacher']}
1531,{0: ['educator']}
1532,{0: ['photo retoucher']}
1533,"{0: ['writer', 'entrepreneur']}"
1534,{0: ['applied mathematician']}
1535,{0: ['filmmaker and remixer']}
1537,{0: ['artist and historian']}
1538,"{0: ['cofounder', 'incredible edible']}"
1541,{0: ['photographer']}
1542,{0: ['peace builder']}
1543,{0: ['complexity theorist']}
1544,"{0: ['writer', 'filmmaker']}"
1545,"{0: ['disaster relief expert'], 1: ['disaster relief expert']}"
1546,{0: ['social media theorist']}
1547,{0: ['public intellectual']}
1548,{0: ['writer']}
1549,{0: ['designer']}
1551,{0: ['sculptor']}
1552,{0: ['theater producer']}
1553,"{0: ['artist', 'designer', 'urban planner']}"
1554,{0: ['journalist']}
1555,{0: ['author']}
1556,{0: ['data intelligence agent']}
1557,{0: ['mental health care advocate']}
1558,{0: ['open-government expert']}
1559,{0: ['architect']}
1560,"{0: ['forensic psychologist', 'expert witness']}"
1561,{0: ['scientist and biofuel guru']}
1562,{0: ['stem cell research advocate']}
1563,{0: ['cognitive neuroscientist']}
1564,{0: ['sound consultant']}
1565,{0: ['author and activist']}
1566,"{0: ['designer', 'storyteller']}"
1567,{0: ['social justice activist']}
1568,"{0: ['biologist', 'community science advocate']}"
1569,{0: ['social psychologist']}
1570,"{0: ['computer scientist', 'educator']}"
1571,{0: ['artist']}
1572,{0: ['trust researcher']}
1573,{0: ['behavioral neuroscientist']}
1574,{0: ['management theorist']}
1575,{0: ['debunker']}
1576,{0: ['network author']}
1577,{0: ['violinist']}
1578,{0: ['producer']}
1579,{0: ['museum director']}
1580,{0: ['business educator']}
1581,"{0: ['coo', 'mozilla foundation']}"
1582,{0: ['mapmaker']}
1583,{0: ['environmental policy influencer']}
1584,{0: ['comedian and mental health activist']}
1585,{0: ['data commons advocate']}
1586,{0: ['lawyer']}
1587,"{0: ['neuroscientist'], 1: ['student']}"
1588,{0: ['art diagnostician']}
1591,{0: ['business romantic']}
1592,{0: ['communications teacher']}
1593,{0: ['globalization researcher']}
1594,{0: ['journalist']}
1595,{0: ['politician']}
1596,{0: ['poet and playwright']}
1597,"{0: ['psychologist', 'disgust researcher']}"
1598,{0: ['architect']}
1599,{0: ['development leader']}
1600,{0: ['writer']}
1601,"{0: ['ceo', 'lumos']}"
1602,{0: ['cyber illusionist']}
1603,{0: ['letter enthusiast']}
1604,{0: ['micro photographer']}
1605,{0: ['zoologist']}
1606,{0: ['moustache activist']}
1607,{0: ['happiness researcher']}
1608,"{0: ['ceo', 'team rubicon']}"
1609,{0: ['designer']}
1610,"{0: ['raptor biologist', 'wildlife photographer']}"
1611,{0: ['entrepreneur']}
1612,{0: ['psychologist']}
1613,{0: ['writer and radio producer']}
1614,{0: ['inventor']}
1616,{0: ['mechanical engineer']}
1617,{0: ['sustainable development expert']}
1618,{0: ['cognitive researcher']}
1619,{0: ['bluegrass musicians']}
1620,{0: ['transportation specialist']}
1621,{0: ['pilot']}
1622,{0: ['designer']}
1623,{0: ['editor']}
1624,{0: ['recovering politician']}
1625,{0: ['poet and actor']}
1626,{0: ['tissue engineering researcher']}
1627,{0: ['medicine law expert']}
1628,{0: ['entomologist']}
1629,{0: ['comedian']}
1630,{0: ['journalist']}
1631,{0: ['polar explorer']}
1632,{0: ['transport networker']}
1633,{0: ['neuroscientist']}
1634,{0: ['brand strategist']}
1636,{0: ['graphic designer']}
1637,{0: ['novelist']}
1638,{0: ['journalist']}
1639,{0: ['film executive']}
1640,{0: ['mindfulness expert']}
1641,{0: ['biotechnology entrepreneur']}
1642,{0: ['social psychologist']}
1643,{0: ['performance artist']}
1644,{0: ['author/illustrator']}
1645,{0: ['clinical researcher']}
1646,{0: ['activist']}
1647,{0: ['model']}
1648,{0: ['dermatologist']}
1649,{0: ['former u.s. secretary of state']}
1650,{0: ['proud dad']}
1651,{0: ['reporter']}
1652,{0: ['surgeon and technologist']}
1653,{0: ['writer']}
1654,{0: ['writer']}
1655,{0: ['science enthusiast']}
1656,{0: ['policy entrepreneur']}
1657,{0: ['computer scientist']}
1658,{0: ['photographer']}
1659,{0: ['activist']}
1660,{0: ['food security expert']}
1661,{0: ['chemist']}
1663,{0: ['video maker']}
1664,{0: ['politician']}
1665,{0: ['experimental micromechanics pioneer']}
1666,{0: ['educator']}
1667,{0: ['education surveyor']}
1668,{0: ['complex systems theorist']}
1669,{0: ['relationship therapist']}
1670,{0: ['behavioral economist']}
1671,{0: ['neuroscientist']}
1672,"{0: ['educator', 'activist']}"
1673,{0: ['transparency activist']}
1674,{0: ['biologist']}
1675,{0: ['writer']}
1677,{0: ['roboticist']}
1678,{0: ['education researcher']}
1679,{0: ['former governor of michigan']}
1682,"{0: ['musician', 'blogger']}"
1683,{0: ['grassland ecosystem pioneer']}
1684,{0: ['marine biologist']}
1685,{0: ['gardener']}
1687,{0: ['poet']}
1688,"{0: ['author', 'speaker', 'reformer']}"
1689,{0: ['neurobiologist']}
1690,"{0: ['environmentalist', 'futurist']}"
1691,"{0: ['musician', 'activist']}"
1692,{0: ['maker']}
1693,{0: ['computer theorist']}
1694,{0: ['activist']}
1695,{0: ['serial entrepreneur']}
1696,"{0: ['geneticist', 'physician']}"
1697,"{0: ['composer', 'conductor']}"
1698,{0: ['engineer and biodiversity scientist']}
1699,{0: ['inventor']}
1700,{0: ['macroencapsulator']}
1701,{0: ['behavioral economist']}
1702,{0: ['legal activist']}
1703,{0: ['ornithologist']}
1704,{0: ['roboticist']}
1705,{0: ['mechanical engineer']}
1706,{0: ['behavioral economist']}
1707,{0: ['inventor']}
1708,{0: ['know-it-all']}
1709,{0: ['robotics entrepreneur']}
1710,{0: ['educator']}
1711,{0: ['social scientist']}
1712,{0: ['science historian']}
1713,{0: ['curious journalist']}
1714,{0: ['neuroscientist and psychiatrist']}
1715,{0: ['journalist']}
1716,{0: ['yo-yo champion']}
1717,{0: ['neurosurgeon']}
1718,{0: ['linguist']}
1719,{0: ['economist']}
1720,{0: ['innovation researcher']}
1721,{0: ['artist']}
1723,{0: ['youtube educator']}
1724,{0: ['research scientist']}
1725,{0: ['technology columnist']}
1726,"{0: ['corporate director', 'author']}"
1727,{0: ['nuclear scientist']}
1728,{0: ['educator']}
1729,{0: ['photojournalist']}
1730,"{0: ['author', 'academic', 'futurist']}"
1731,{0: ['educator']}
1732,{0: ['education reformer']}
1733,{0: ['psychologist']}
1734,{0: ['teacher']}
1735,{0: ['economist']}
1736,"{0: ['technologist', 'entrepreneur']}"
1737,"{0: ['poet', 'performer', 'activist']}"
1738,"{0: ['author', 'educator']}"
1739,{0: ['philanthropist']}
1741,{0: ['clinical psychologist']}
1742,{0: ['computer engineer']}
1743,{0: ['inventor']}
1744,{0: ['entrepreneur']}
1745,"{0: ['computer scientist', 'entrepreneur and philanthropist']}"
1746,"{0: ['philosopher', 'ethicist']}"
1747,{0: ['multimedia artist']}
1749,{0: ['designer']}
1750,{0: ['violinist']}
1751,{0: ['evolutionary geneticist']}
1752,{0: ['curator of architecture and design']}
1753,{0: ['anti-sexism educator']}
1754,{0: ['energy software maker']}
1755,{0: ['passionate reader']}
1756,{0: ['writer']}
1757,{0: ['undercover journalist']}
1758,{0: ['dolphin researcher']}
1759,{0: ['management theorist']}
1760,"{0: ['graphic artist', 'director']}"
1761,{0: ['sexuality educator']}
1762,{0: ['roboticist']}
1763,{0: ['photographer']}
1764,{0: ['autonomous systems pioneer']}
1765,{0: ['former prime minister of greece']}
1766,{0: ['sci-fi author']}
1767,{0: ['women’s rights activist']}
1768,{0: ['risk economist']}
1769,{0: ['architect']}
1770,{0: ['tech entrepreneur']}
1771,{0: ['north korean refugee']}
1772,"{0: ['writer', 'psychologist']}"
1773,"{0: ['writer', 'entrepreneur']}"
1774,{0: ['surgeon']}
1776,{0: ['cartoon editor']}
1777,{0: ['paleontologist']}
1778,{0: ['investor and political scientist']}
1779,{0: ['health and technology activist']}
1780,{0: ['cloudspotter']}
1781,"{0: ['designer', 'inventor', 'entrepreneur']}"
1782,{0: ['bluegrass musicians']}
1783,{0: ['biologist']}
1784,{0: ['anti-corruption activist']}
1785,{0: ['architect']}
1786,"{0: ['cognitive psychologist'], 1: ['musician', 'activist'], 2: ['physicist', 'personal fab pioneer'], 3: ['computer scientist']}"
1787,{0: ['cancer detector inventor']}
1788,{0: ['natural sounds expert']}
1789,{0: ['author']}
1790,{0: ['bow designer']}
1791,{0: ['plutocracy chronicler']}
1792,{0: ['beatboxer']}
1793,{0: ['shepherd of electrons']}
1794,{0: ['philosopher']}
1795,{0: ['advertising expert']}
1796,{0: ['parents']}
1797,"{0: ['author', 'researcher', 'podcaster']}"
1798,{0: ['aircraft engineer']}
1799,{0: ['life saver']}
1800,{0: ['research psychologist']}
1801,"{0: ['director', 'designer']}"
1802,{0: ['electronic systems expert']}
1803,{0: ['poet and language advocate']}
1804,{0: ['beatboxer and inventor']}
1805,{0: ['philosopher']}
1806,{0: ['multi-sense designer']}
1807,{0: ['graphic designer']}
1808,"{0: ['musician'], 1: ['music teacher']}"
1809,{0: ['architect']}
1810,{0: ['circadian neuroscientist']}
1811,{0: ['science communicator']}
1812,{0: ['founder of the beirut marathon']}
1813,"{0: ['neuroscientist'], 1: ['neuroscientist']}"
1814,{0: ['visual artist']}
1815,{0: ['health psychologist']}
1816,{0: ['journalist']}
1817,{0: ['designer and storyteller']}
1818,{0: ['labor lawyer and activist']}
1819,{0: ['science writer']}
1820,{0: ['cybersecurity specialist']}
1821,{0: ['gentleman thief']}
1822,{0: ['bees scholar']}
1823,"{0: ['ecologist'], 1: ['physicist and military theorist']}"
1824,{0: ['bioprinting entrepreneur']}
1825,{0: ['political theorist']}
1826,{0: ['false memories scholar']}
1827,{0: ['neuroscientist']}
1828,{0: ['moral philosopher']}
1829,{0: ['philosopher']}
1830,"{0: ['comedian', 'activist']}"
1831,{0: ['writer']}
1832,{0: ['anthropologist']}
1833,"{0: ['founder and ceo', 'future today institute']}"
1834,{0: ['photographer']}
1835,{0: ['editor']}
1836,{0: ['political philosopher']}
1837,{0: ['business strategist']}
1838,{0: ['city transportation expert']}
1839,{0: ['political scientist']}
1840,{0: ['epidemiologist']}
1841,{0: ['editor']}
1842,{0: ['global economist']}
1843,{0: ['urban planner']}
1845,{0: ['biomaterials researcher']}
1846,{0: ['urban documentarian']}
1847,{0: ['journalist']}
1848,{0: ['privacy economist']}
1849,"{0: ['artist'], 1: ['dancer']}"
1850,{0: ['corporate innovator']}
1851,{0: ['emerging-markets economist']}
1852,{0: ['literary critic']}
1853,{0: ['theoretical physicist']}
1854,{0: ['architect and urbanist']}
1855,"{0: ['economist', 'policy influencer']}"
1856,{0: ['novelist']}
1857,{0: ['explorer and filmmaker']}
1858,{0: ['trash anthropologist']}
1859,{0: ['business professor']}
1860,{0: ['spinal cord researcher']}
1861,{0: ['cybersecurity expert']}
1862,{0: ['mathemagician']}
1863,{0: ['architect']}
1864,{0: ['human rights advocate']}
1865,{0: ['mayor']}
1866,{0: ['game designer']}
1872,{0: ['drones ecologist']}
1873,{0: ['value-based health care advocate']}
1874,{0: ['airborne ecologist']}
1875,{0: ['robotics activist']}
1876,{0: ['airborne logistics activist']}
1877,{0: ['civilization scholar']}
1878,{0: ['educational psychology professor']}
1879,{0: ['neuroscientist']}
1880,{0: ['monk']}
1881,{0: ['social investment visionary']}
1882,{0: ['bio researcher']}
1883,{0: ['political pundit']}
1885,{0: ['maker']}
1886,"{0: ['colombian politician', 'urban activist']}"
1887,{0: ['curious journalist']}
1888,{0: ['community-minded architect']}
1889,{0: ['cave explorer']}
1890,{0: ['environmental and literacy activist']}
1891,{0: ['philosopher']}
1892,{0: ['place maker']}
1893,{0: ['economist']}
1894,{0: ['writer']}
1895,{0: ['engineer']}
1896,"{0: ['journalist', 'swimmer']}"
1897,{0: ['social psychologist']}
1898,{0: ['comedian and writer']}
1900,{0: ['neuroscientist and science writer']}
1901,{0: ['financial management expert']}
1902,{0: ['digital humanities researcher']}
1903,{0: ['musician']}
1904,"{0: ['coo', 'unilever']}"
1905,{0: ['biomedical engineer']}
1906,"{0: ['coo', 'facebook']}"
1907,{0: ['curator']}
1908,{0: ['roboticist']}
1909,{0: ['arab sexuality expert']}
1910,"{0: [""women's-health expert""]}"
1911,{0: ['consultant']}
1912,{0: ['musician and graphic designer']}
1913,{0: ['education innovator']}
1914,{0: ['criminal justice reformer']}
1915,{0: ['teen activist']}
1916,{0: ['animal scientist']}
1917,"{0: ['entrepreneur', 'animator', 'philanthropist ...']}"
1918,{0: ['violence and abuse prevention expert']}
1919,{0: ['satellite designer']}
1920,{0: ['architect and urbanist']}
1921,{0: ['artist']}
1922,"{0: ['scientist', 'entrepreneur', 'inventor']}"
1924,{0: ['producer']}
1925,{0: ['philosopher']}
1926,{0: ['sustainability strategist']}
1927,{0: ['sustainable investment champion']}
1928,{0: ['speech scientist']}
1929,{0: ['financial expert']}
1930,{0: ['leadership expert']}
1931,{0: ['psychologist']}
1932,{0: ['equality advocate']}
1933,"{0: ['hacker', 'community manager']}"
1934,{0: ['visual grammar engine inventor']}
1935,{0: ['regenerative neurologist']}
1936,{0: ['student scientist']}
1937,{0: ['rating agency reformer']}
1938,{0: ['consultant']}
1939,"{0: ['inventor', 'entrepreneur', 'optical physicist']}"
1940,{0: ['privacy researcher and activist']}
1941,"{0: ['physicist', 'inventor']}"
1942,{0: ['video sculptor']}
1943,{0: ['public policy thinker']}
1944,{0: ['technology writer']}
1945,{0: ['wild sex biologist']}
1946,{0: ['neuroscientist']}
1947,{0: ['endocrinologist']}
