968,"['ar', 'bg', 'cs', 'da', 'de', 'en', 'es', 'fa', 'fr', 'he', 'hr', 'id', 'it', 'ja', 'ko', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sr', 'tr', 'vi', 'zh-cn', 'zh-tw']"
970,"['ar', 'bg', 'cs', 'de', 'el', 'en', 'es', 'fa', 'fr', 'he', 'hr', 'hu', 'hy', 'id', 'it', 'ja', 'ko', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'sr', 'sv', 'th', 'tr', 'vi', 'zh-cn', 'zh-tw']"
971,"['ar', 'bg', 'cs', 'de', 'el', 'en', 'es', 'fa', 'fr', 'he', 'hr', 'hu', 'id', 'it', 'ja', 'ko', 'nb', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'sr', 'tr', 'vi', 'zh-cn', 'zh-tw']"
972,"['ar', 'bg', 'de', 'el', 'en', 'es', 'fr', 'fr-ca', 'he', 'hr', 'hu', 'it', 'ja', 'ko', 'mk', 'nb', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'sv', 'tr', 'vi', 'zh-cn', 'zh-tw']"
973,"['ar', 'bg', 'de', 'en', 'es', 'fr', 'he', 'hu', 'it', 'ja', 'ko', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sr', 'tr', 'vi', 'zh-cn', 'zh-tw']"
974,"['ar', 'bg', 'cs', 'de', 'el', 'en', 'es', 'fa', 'fi', 'fr', 'he', 'hr', 'hu', 'id', 'it', 'ja', 'ko', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'sl', 'sr', 'sv', 'th', 'tr', 'uk', 'vi', 'zh-cn', 'zh-tw']"
975,"['aeb', 'ar', 'az', 'bg', 'bn', 'cs', 'da', 'de', 'el', 'en', 'eo', 'es', 'et', 'eu', 'fa', 'fil', 'fr', 'fr-ca', 'he', 'hi', 'hr', 'hu', 'hy', 'id', 'it', 'ja', 'ka', 'ko', 'ku', 'lt', 'lv', 'mk', 'mn', 'my', 'nb', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'sl', 'sq', 'sr', 'sv', 'tg', 'th', 'tr', 'ug', 'uk', 'ur', 'uz', 'vi', 'zh', 'zh-cn', 'zh-tw']"
976,"['ar', 'bg', 'cs', 'de', 'el', 'en', 'es', 'fa', 'fi', 'fr', 'he', 'hr', 'hu', 'id', 'it', 'ja', 'ko', 'mk', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'th', 'tr', 'vi', 'zh-cn', 'zh-tw']"
977,"['ar', 'bg', 'cs', 'da', 'de', 'el', 'en', 'es', 'fa', 'fr', 'he', 'hi', 'hr', 'hu', 'id', 'it', 'ja', 'ko', 'ku', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sr', 'tr', 'uk', 'vi', 'zh-cn', 'zh-tw']"
978,"['ar', 'bg', 'de', 'el', 'en', 'es', 'fa', 'fr', 'he', 'hr', 'ht', 'id', 'it', 'ja', 'ko', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sq', 'sr', 'tr', 'vi', 'zh-cn', 'zh-tw']"
980,"['ar', 'bg', 'de', 'el', 'en', 'es', 'fr', 'he', 'hr', 'hu', 'it', 'ja', 'ko', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'tr', 'vi', 'zh-cn', 'zh-tw']"
981,"['ar', 'bg', 'cs', 'da', 'de', 'el', 'en', 'es', 'fa', 'fr', 'he', 'hr', 'hu', 'id', 'it', 'ja', 'ko', 'lt', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sl', 'sr', 'tr', 'uk', 'vi', 'zh-cn', 'zh-tw']"
983,"['ar', 'bg', 'ca', 'cs', 'de', 'el', 'en', 'es', 'fa', 'fi', 'fr', 'he', 'hr', 'hu', 'hy', 'id', 'it', 'ja', 'ko', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'sl', 'sq', 'sr', 'th', 'tr', 'uk', 'vi', 'zh-cn', 'zh-tw']"
984,"['ar', 'bg', 'de', 'el', 'en', 'es', 'fa', 'fr', 'he', 'hr', 'hu', 'id', 'it', 'ja', 'ko', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'sr', 'sv', 'tr', 'uk', 'vi', 'zh-cn', 'zh-tw']"
986,"['ar', 'bg', 'cs', 'de', 'el', 'en', 'es', 'fa', 'fr', 'fr-ca', 'he', 'hr', 'hu', 'id', 'it', 'ja', 'ko', 'my', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'sq', 'sr', 'th', 'tr', 'uk', 'vi', 'zh-cn', 'zh-tw']"
987,"['ar', 'bg', 'ca', 'cs', 'de', 'el', 'en', 'es', 'fa', 'fr', 'fr-ca', 'gl', 'he', 'hi', 'hr', 'hu', 'id', 'it', 'ja', 'ko', 'lt', 'lv', 'mk', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'sq', 'sr', 'sv', 'th', 'tr', 'uk', 'vi', 'zh-cn', 'zh-tw']"
988,"['ar', 'bg', 'cs', 'da', 'de', 'el', 'en', 'es', 'fa', 'fil', 'fr', 'fr-ca', 'he', 'hr', 'hu', 'id', 'it', 'ja', 'ko', 'ku', 'my', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'sq', 'sr', 'tr', 'ur', 'vi', 'zh-cn', 'zh-tw']"
991,"['ar', 'bg', 'cs', 'de', 'en', 'es', 'fa', 'fr', 'he', 'id', 'it', 'ja', 'ko', 'mr', 'nl', 'pl', 'pt-br', 'ro', 'ru', 'tr', 'vi', 'zh-cn', 'zh-tw']"
992,"['ar', 'bg', 'cs', 'de', 'el', 'en', 'es', 'fa', 'fr', 'he', 'hu', 'id', 'it', 'ja', 'ko', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'tr', 'vi', 'zh-cn', 'zh-tw']"
993,"['ar', 'bg', 'ca', 'cs', 'de', 'el', 'en', 'es', 'fa', 'fr', 'fr-ca', 'he', 'hr', 'hu', 'hy', 'id', 'it', 'ja', 'ko', 'ml', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'sq', 'sr', 'sv', 'ta', 'th', 'tr', 'vi', 'zh-cn', 'zh-tw']"
994,"['ar', 'bg', 'cs', 'da', 'de', 'el', 'en', 'es', 'fr', 'he', 'id', 'it', 'ja', 'ko', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'tr', 'vi', 'zh-cn', 'zh-tw']"
995,"['af', 'ar', 'bg', 'cs', 'de', 'el', 'en', 'es', 'fa', 'fr', 'he', 'hi', 'hu', 'id', 'it', 'ja', 'ko', 'lt', 'lv', 'my', 'nl', 'pa', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sr', 'th', 'tr', 'uk', 'vi', 'zh-cn', 'zh-tw']"
996,"['ar', 'bg', 'cs', 'da', 'de', 'el', 'en', 'es', 'fa', 'fr', 'he', 'hr', 'hu', 'id', 'it', 'ja', 'ko', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sr', 'sv', 'th', 'tr', 'vi', 'zh-cn', 'zh-tw']"
997,"['ar', 'bg', 'cs', 'de', 'el', 'en', 'es', 'fa', 'fi', 'fr', 'fr-ca', 'he', 'hr', 'hu', 'hy', 'id', 'it', 'ja', 'ko', 'nb', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sl', 'sq', 'sr', 'sv', 'th', 'tr', 'uk', 'vi', 'zh-cn', 'zh-tw']"
998,"['ar', 'bg', 'cs', 'de', 'el', 'en', 'es', 'et', 'fr', 'he', 'hr', 'hu', 'id', 'it', 'ja', 'ko', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'sr', 'th', 'tr', 'vi', 'zh-cn', 'zh-tw']"
1000,"['ar', 'bg', 'cs', 'de', 'en', 'es', 'fa', 'fr', 'he', 'hr', 'hu', 'id', 'it', 'ja', 'ko', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'sr', 'sv', 'tr', 'vi', 'zh-cn', 'zh-tw']"
1001,"['ar', 'bg', 'ca', 'de', 'en', 'es', 'fa', 'fr', 'gl', 'he', 'hr', 'hu', 'id', 'it', 'ja', 'ko', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sv', 'th', 'tr', 'vi', 'zh-cn', 'zh-tw']"
1002,"['ar', 'bg', 'cs', 'de', 'el', 'en', 'es', 'fa', 'fr', 'he', 'hu', 'id', 'it', 'ja', 'ko', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'sq', 'sr', 'sv', 'tr', 'vi', 'zh-cn', 'zh-tw']"
1003,"['ar', 'bg', 'de', 'el', 'en', 'es', 'fr', 'he', 'hu', 'id', 'it', 'ja', 'kk', 'ko', 'nl', 'pl', 'pt-br', 'ro', 'ru', 'sk', 'tr', 'vi', 'zh-cn', 'zh-tw']"
1004,"['ar', 'bg', 'bs', 'ca', 'cs', 'de', 'el', 'en', 'es', 'fr', 'fr-ca', 'he', 'hr', 'hu', 'hy', 'id', 'it', 'ja', 'ko', 'ky', 'lv', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'sl', 'sr', 'sv', 'th', 'tr', 'vi', 'zh-cn', 'zh-tw']"
1005,"['ar', 'bg', 'de', 'en', 'es', 'fr', 'he', 'hr', 'hu', 'id', 'it', 'ja', 'ko', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'th', 'tr', 'uk', 'vi', 'zh-cn', 'zh-tw']"
1006,"['ar', 'bg', 'cs', 'de', 'el', 'en', 'es', 'fa', 'fr', 'he', 'hi', 'hr', 'hu', 'hy', 'id', 'it', 'ja', 'ko', 'ku', 'my', 'nb', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'sq', 'sr', 'sv', 'tr', 'uk', 'vi', 'zh-cn', 'zh-tw']"
1007,"['ar', 'bg', 'cs', 'de', 'el', 'en', 'es', 'fr', 'he', 'hr', 'hu', 'id', 'is', 'it', 'ja', 'ko', 'lt', 'lv', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'sq', 'sr', 'th', 'tr', 'vi', 'zh-cn', 'zh-tw']"
1008,"['ar', 'bg', 'cs', 'de', 'el', 'en', 'es', 'et', 'fa', 'fr', 'he', 'hr', 'hu', 'hy', 'id', 'it', 'ja', 'ko', 'lv', 'mk', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'sr', 'th', 'tr', 'uk', 'vi', 'zh-cn', 'zh-tw']"
1009,"['ar', 'bg', 'de', 'en', 'es', 'fa', 'fr', 'he', 'hr', 'id', 'it', 'ja', 'ko', 'nl', 'pl', 'pt-br', 'ro', 'ru', 'sq', 'sr', 'tr', 'vi', 'zh-cn', 'zh-tw']"
1010,"['ar', 'bg', 'ca', 'cs', 'de', 'el', 'en', 'es', 'fa', 'fr', 'he', 'hr', 'hu', 'id', 'it', 'ja', 'ko', 'lt', 'lv', 'nb', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'sr', 'th', 'tr', 'vi', 'zh-cn', 'zh-tw']"
1011,"['ar', 'bg', 'de', 'el', 'en', 'es', 'fr', 'he', 'hu', 'id', 'it', 'ja', 'ko', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sr', 'tr', 'vi', 'zh-cn', 'zh-tw']"
1012,"['ar', 'bg', 'de', 'el', 'en', 'es', 'fa', 'fr', 'he', 'hr', 'hu', 'id', 'it', 'ja', 'ko', 'ku', 'nl', 'pl', 'pt-br', 'ro', 'ru', 'sk', 'sr', 'tr', 'vi', 'zh-cn', 'zh-tw']"
1013,"['ar', 'bg', 'cs', 'de', 'el', 'en', 'es', 'et', 'fa', 'fr', 'he', 'hr', 'hu', 'id', 'it', 'ja', 'ko', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'sr', 'tr', 'uk', 'vi', 'zh-cn', 'zh-tw']"
1014,"['ar', 'bg', 'cs', 'da', 'de', 'el', 'en', 'es', 'fa', 'fr', 'fr-ca', 'he', 'hi', 'hr', 'hu', 'id', 'it', 'ja', 'ka', 'ko', 'lt', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'sl', 'sr', 'sv', 'th', 'tr', 'uk', 'vi', 'zh-cn', 'zh-tw']"
1015,"['ar', 'bg', 'cs', 'de', 'en', 'es', 'et', 'fa', 'fr', 'he', 'hu', 'it', 'ja', 'ko', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sr', 'tr', 'uk', 'vi', 'zh-cn', 'zh-tw']"
1016,"['ar', 'bg', 'cs', 'da', 'de', 'el', 'en', 'es', 'fa', 'fi', 'fil', 'fr', 'he', 'hr', 'hu', 'hy', 'id', 'it', 'ja', 'ko', 'ku', 'lt', 'my', 'nb', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'sq', 'sr', 'sv', 'th', 'tr', 'uk', 'vi', 'zh-cn', 'zh-tw']"
1017,"['ar', 'bg', 'bs', 'cs', 'da', 'de', 'el', 'en', 'es', 'fa', 'fr', 'he', 'hi', 'hr', 'hu', 'id', 'it', 'ja', 'ko', 'ku', 'lt', 'lv', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'sq', 'sr', 'sv', 'tr', 'uk', 'vi', 'zh-cn', 'zh-tw']"
1018,"['ar', 'bg', 'cs', 'de', 'el', 'en', 'eo', 'es', 'fa', 'fi', 'fr', 'he', 'hr', 'hu', 'id', 'it', 'ja', 'ko', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'sr', 'sv', 'tr', 'uk', 'vi', 'zh-cn', 'zh-tw']"
1019,"['ar', 'bg', 'bs', 'cs', 'de', 'el', 'en', 'eo', 'es', 'fa', 'fi', 'fr', 'he', 'hr', 'hu', 'id', 'it', 'ja', 'ko', 'lt', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'tr', 'vi', 'zh-cn', 'zh-tw']"
1020,"['ar', 'bg', 'cs', 'de', 'el', 'en', 'es', 'fa', 'fr', 'he', 'hr', 'hu', 'id', 'it', 'ja', 'ko', 'ku', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sq', 'sr', 'sv', 'th', 'tr', 'uk', 'vi', 'zh-cn', 'zh-tw']"
1030,"['ar', 'bg', 'de', 'el', 'en', 'es', 'et', 'fa', 'fr', 'he', 'hr', 'hu', 'id', 'it', 'ja', 'ko', 'lt', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sr', 'tr', 'vi', 'zh-cn', 'zh-tw']"
1031,"['ar', 'az', 'bg', 'cs', 'de', 'el', 'en', 'es', 'eu', 'fa', 'fr', 'he', 'hi', 'hr', 'hu', 'hy', 'id', 'it', 'ja', 'ko', 'lt', 'lv', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'sr', 'sv', 'tr', 'uk', 'vi', 'zh-cn', 'zh-tw']"
1032,"['ar', 'az', 'bg', 'ca', 'cs', 'de', 'el', 'en', 'es', 'fa', 'fr', 'gu', 'he', 'hi', 'hr', 'hu', 'id', 'it', 'ja', 'ka', 'ko', 'mr', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'sq', 'sr', 'ta', 'tr', 'uk', 'vi', 'zh-cn', 'zh-tw']"
1033,"['ar', 'bg', 'cs', 'de', 'el', 'en', 'es', 'fa', 'fr', 'he', 'hr', 'hu', 'it', 'ja', 'ka', 'ko', 'ku', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sq', 'tr', 'uk', 'vi', 'zh-cn', 'zh-tw']"
1034,"['ar', 'bg', 'cs', 'de', 'el', 'en', 'es', 'fa', 'fi', 'fr', 'he', 'hi', 'hr', 'hu', 'hy', 'id', 'it', 'ja', 'kk', 'ko', 'ku', 'lt', 'mk', 'mr', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'sr', 'tr', 'uk', 'vi', 'zh-cn', 'zh-tw']"
1036,"['ar', 'bg', 'cs', 'de', 'el', 'en', 'es', 'fa', 'fr', 'he', 'hr', 'hu', 'id', 'it', 'ja', 'ko', 'ku', 'mk', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'sl', 'sr', 'tr', 'uk', 'vi', 'zh-cn', 'zh-tw']"
1037,"['ar', 'bg', 'cs', 'de', 'el', 'en', 'es', 'et', 'fa', 'fr', 'he', 'hu', 'it', 'ja', 'ko', 'mk', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'sv', 'th', 'tr', 'vi', 'zh-cn', 'zh-tw']"
1039,"['ar', 'bg', 'de', 'el', 'en', 'es', 'fa', 'fr', 'he', 'hr', 'hu', 'it', 'ja', 'ko', 'lt', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'sr', 'tr', 'uk', 'vi', 'zh-cn', 'zh-tw']"
1040,"['ar', 'bg', 'ca', 'cs', 'da', 'de', 'el', 'en', 'es', 'et', 'fa', 'fr', 'gl', 'gu', 'he', 'hr', 'hu', 'hy', 'id', 'it', 'ja', 'ka', 'ko', 'ku', 'lt', 'lv', 'mk', 'mn', 'my', 'ne', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'sq', 'sr', 'sv', 'th', 'tr', 'uk', 'ur', 'vi', 'zh-cn', 'zh-tw']"
1041,"['ar', 'bg', 'ca', 'cs', 'de', 'el', 'en', 'es', 'fr', 'he', 'it', 'ja', 'ko', 'nl', 'pl', 'pt-br', 'ro', 'ru', 'sv', 'tr', 'vi', 'zh-cn', 'zh-tw']"
1042,"['ar', 'be', 'bg', 'ca', 'cs', 'da', 'de', 'el', 'en', 'es', 'et', 'eu', 'fa', 'fi', 'fr', 'he', 'hi', 'hr', 'hu', 'hy', 'id', 'it', 'ja', 'ka', 'ko', 'ku', 'lt', 'lv', 'mk', 'mn', 'mr', 'ms', 'nb', 'nl', 'nn', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'sl', 'sq', 'sr', 'sv', 'ta', 'th', 'tr', 'uk', 'vi', 'zh-cn', 'zh-tw']"
1043,"['ar', 'bg', 'bn', 'cs', 'da', 'de', 'el', 'en', 'es', 'fa', 'fr', 'he', 'hr', 'hu', 'id', 'it', 'ja', 'ko', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'sq', 'sr', 'th', 'tr', 'vi', 'zh-cn', 'zh-tw']"
1044,"['ar', 'az', 'bg', 'bn', 'bo', 'ca', 'cs', 'da', 'de', 'el', 'en', 'eo', 'es', 'fa', 'fi', 'fil', 'fr', 'fr-ca', 'he', 'hi', 'hr', 'hu', 'hy', 'id', 'it', 'ja', 'ka', 'kk', 'ko', 'ku', 'lt', 'mk', 'ml', 'mn', 'my', 'nb', 'ne', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'sl', 'sq', 'sr', 'sv', 'ta', 'th', 'tr', 'uk', 'uz', 'vi', 'zh', 'zh-cn', 'zh-tw']"
1045,"['ar', 'bg', 'bn', 'cs', 'da', 'de', 'el', 'en', 'es', 'fa', 'fi', 'fr', 'he', 'hi', 'hr', 'hu', 'id', 'it', 'ja', 'ko', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'so', 'sr', 'sv', 'tr', 'uk', 'vi', 'zh-cn', 'zh-tw']"
1046,"['ar', 'bg', 'de', 'el', 'en', 'es', 'fa', 'fr', 'he', 'hr', 'hu', 'id', 'it', 'ja', 'ko', 'ku', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'sr', 'tr', 'vi', 'zh-cn', 'zh-tw']"
1047,"['ar', 'bg', 'ca', 'cs', 'de', 'el', 'en', 'es', 'fa', 'fr', 'he', 'hr', 'hu', 'id', 'it', 'ja', 'ko', 'mk', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'sr', 'tr', 'uk', 'vi', 'zh-cn', 'zh-tw']"
1048,"['ar', 'bg', 'cs', 'de', 'el', 'en', 'es', 'fa', 'fr', 'he', 'hi', 'hr', 'hu', 'id', 'it', 'ja', 'ko', 'lt', 'mk', 'mn', 'ms', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'sr', 'sv', 'ta', 'th', 'tr', 'vi', 'zh-cn', 'zh-tw']"
1049,"['ar', 'bg', 'bn', 'cs', 'da', 'de', 'el', 'en', 'es', 'fa', 'fr', 'he', 'hr', 'hu', 'id', 'it', 'ja', 'ko', 'my', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sq', 'sr', 'tr', 'uk', 'vi', 'zh-cn', 'zh-tw']"
1050,"['ar', 'az', 'bg', 'bs', 'ca', 'cs', 'de', 'el', 'en', 'es', 'fa', 'fr', 'gl', 'he', 'hi', 'hr', 'hu', 'is', 'it', 'ja', 'ko', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'sl', 'sq', 'sr', 'th', 'tr', 'uk', 'vi', 'zh', 'zh-cn', 'zh-tw']"
1051,"['ar', 'bg', 'cs', 'de', 'en', 'es', 'fa', 'fi', 'fr', 'he', 'hr', 'hu', 'hy', 'id', 'it', 'ja', 'ko', 'nl', 'pl', 'pt-br', 'ro', 'ru', 'sk', 'th', 'tr', 'uk', 'vi', 'zh-cn', 'zh-tw']"
1052,"['ar', 'bg', 'cs', 'de', 'el', 'en', 'es', 'fa', 'fr', 'he', 'hr', 'hu', 'hy', 'id', 'it', 'ja', 'ko', 'lt', 'mk', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sr', 'tr', 'uk', 'vi', 'zh-cn', 'zh-tw']"
1053,"['ar', 'bg', 'ca', 'cs', 'da', 'de', 'el', 'en', 'es', 'fa', 'fr', 'he', 'hr', 'hu', 'hy', 'id', 'it', 'ja', 'ko', 'ku', 'lt', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sr', 'sv', 'th', 'tr', 'uk', 'vi', 'zh-cn', 'zh-tw']"
1054,"['ar', 'bg', 'cs', 'de', 'el', 'en', 'es', 'fr', 'he', 'hr', 'id', 'it', 'ja', 'ko', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'th', 'tr', 'uk', 'vi', 'zh-cn', 'zh-tw']"
1055,"['ar', 'bg', 'de', 'el', 'en', 'es', 'fa', 'fr', 'he', 'hr', 'hu', 'hy', 'id', 'it', 'ja', 'ko', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'sr', 'tr', 'vi', 'zh-cn', 'zh-tw']"
1056,"['ar', 'bg', 'de', 'el', 'en', 'es', 'et', 'fr', 'he', 'hr', 'hu', 'id', 'it', 'ja', 'ko', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sr', 'tr', 'vi', 'zh-cn', 'zh-tw']"
1057,"['ar', 'bg', 'de', 'el', 'en', 'es', 'fa', 'fr', 'he', 'it', 'ja', 'ko', 'nl', 'pl', 'pt-br', 'ro', 'ru', 'sv', 'tr', 'vi', 'zh-cn', 'zh-tw']"
1058,"['ar', 'bg', 'ca', 'cs', 'de', 'el', 'en', 'es', 'fa', 'fr', 'he', 'hr', 'hu', 'id', 'it', 'ja', 'ko', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sr', 'sv', 'tr', 'uk', 'vi', 'zh-cn', 'zh-tw']"
1059,"['ar', 'bg', 'cs', 'da', 'de', 'el', 'en', 'es', 'et', 'fa', 'fi', 'fr', 'fr-ca', 'he', 'hr', 'hu', 'id', 'it', 'ja', 'ko', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sl', 'sq', 'tr', 'uk', 'vi', 'zh-cn', 'zh-tw']"
1060,"['ar', 'bg', 'cs', 'de', 'el', 'en', 'es', 'fr', 'fr-ca', 'he', 'hr', 'hu', 'it', 'ja', 'ko', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'th', 'tr', 'vi', 'zh', 'zh-cn', 'zh-tw']"
1061,"['ar', 'bg', 'ca', 'cs', 'de', 'el', 'en', 'es', 'fa', 'fr', 'he', 'hi', 'hr', 'hu', 'hy', 'id', 'it', 'ja', 'ka', 'ko', 'lv', 'mk', 'my', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'sr', 'sv', 'th', 'tr', 'uk', 'vi', 'zh-cn', 'zh-tw']"
1062,"['ar', 'bg', 'de', 'el', 'en', 'es', 'fr', 'he', 'id', 'it', 'ja', 'ko', 'lt', 'pl', 'pt-br', 'ro', 'ru', 'tr', 'zh-cn', 'zh-tw']"
1064,"['ar', 'bg', 'de', 'en', 'es', 'fr', 'he', 'hu', 'id', 'it', 'ja', 'ko', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'sr', 'th', 'tr', 'vi', 'zh-cn', 'zh-tw']"
1065,"['ar', 'bg', 'cs', 'de', 'el', 'en', 'es', 'fa', 'fr', 'he', 'hr', 'hu', 'id', 'it', 'ja', 'ko', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sq', 'sr', 'th', 'tr', 'uk', 'vi', 'zh-cn', 'zh-tw']"
1066,"['ar', 'bg', 'cs', 'de', 'el', 'en', 'es', 'fa', 'fr', 'he', 'hr', 'hu', 'hy', 'id', 'it', 'ja', 'ko', 'lt', 'lv', 'mk', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'sq', 'sr', 'th', 'tr', 'uk', 'vi', 'zh-cn', 'zh-tw']"
1067,"['ar', 'bg', 'ca', 'cs', 'de', 'el', 'en', 'es', 'fa', 'fr', 'he', 'hr', 'hu', 'id', 'it', 'ja', 'ka', 'ko', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'sr', 'sv', 'th', 'tr', 'vi', 'zh-cn', 'zh-tw']"
1068,"['ar', 'bg', 'cs', 'de', 'el', 'en', 'es', 'fa', 'fr', 'he', 'hi', 'hr', 'hu', 'id', 'it', 'ja', 'ko', 'ku', 'lv', 'my', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sq', 'sr', 'ta', 'th', 'tr', 'uk', 'vi', 'zh-cn', 'zh-tw']"
1069,"['ar', 'be', 'bg', 'cs', 'de', 'el', 'en', 'es', 'fa', 'fr', 'he', 'hi', 'hr', 'hu', 'hy', 'id', 'it', 'ja', 'ka', 'ko', 'ku', 'lt', 'mk', 'my', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'sl', 'sq', 'sr', 'sv', 'th', 'tr', 'uk', 'vi', 'zh-cn', 'zh-tw']"
1070,"['ar', 'bg', 'cs', 'de', 'el', 'en', 'es', 'fa', 'fr', 'he', 'hr', 'id', 'it', 'ja', 'ko', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sr', 'tr', 'uk', 'vi', 'zh-cn', 'zh-tw']"
1071,"['ar', 'bg', 'de', 'el', 'en', 'es', 'fa', 'fr', 'fr-ca', 'he', 'hr', 'hu', 'hy', 'id', 'it', 'ja', 'ko', 'ml', 'ms', 'nl', 'pl', 'pt', 'pt-br', 'ro', 'ru', 'sk', 'sl', 'so', 'sr', 'tg', 'tr', 'uk', 'vi', 'zh-cn', 'zh-tw']"
